listing_id,listing_date,district,rooms,listing_price_usd,source_url,size_m2,level,max_levels,is_new_building,collected_at_utc
91915,2026-08-05,Yunusobod,1,30600,https://hata.uz/en/listings/object/30m2-v-gotovoy-novostroyke-za-30600-91915,30.0,16,16,1,2026-08-21T23:55:40+00:00
91918,2026-08-05,Yunusobod,1,35000,https://hata.uz/en/listings/object/prodaetsya-1-komnatnaya-kvartira-szadi-high-town-yunsabad-buzsuv-91918,25.0,11,16,1,2026-08-21T23:55:40+00:00
91926,2026-08-05,Yunusobod,1,34000,https://hata.uz/en/listings/object/xon-saroy-zorsan-kvartira-sotiladi-91926,37.0,11,17,1,2026-08-21T23:55:40+00:00
91929,2026-08-05,Yunusobod,1,33000,https://hata.uz/en/listings/object/yunsobod-bodomzorda-novostroyka-1-1-2-25-kv-patkluch-kadastr-bor-sroch-91929,25.0,1,2,1,2026-08-21T23:55:40+00:00
91932,2026-08-05,Yunusobod,1,34000,https://hata.uz/en/listings/object/novostroyka-kvartira-honsaroy-zorsan-91932,36.6,2,17,1,2026-08-21T23:55:40+00:00
91933,2026-08-05,Yunusobod,2,29900,https://hata.uz/en/listings/object/vygodno-novaya-2h-komnatnaya-kvartira-29900-ue-888-91933,45.2,9,9,1,2026-08-21T23:55:40+00:00
91939,2026-08-05,Yunusobod,2,37366,https://hata.uz/en/listings/object/ihcham-2-honalik-honadonlarga-ega-boling-arzon-narhlarda-91939,52.8,9,16,1,2026-08-21T23:55:40+00:00
91948,2026-08-05,Yunusobod,2,35000,https://hata.uz/en/listings/object/siz-kutgan-36-oyga-rassrochka-20-p-v-kamfort-klass-uymi-marhamat-bg-91948,56.0,4,14,1,2026-08-21T23:55:40+00:00
91955,2026-08-05,Yunusobod,1,34000,https://hata.uz/en/listings/object/prodayu-srochno-1-1-2-novostroyka-yu-abad-tsen-34000-ue-s-remontom-91955,36.0,1,2,1,2026-08-21T23:55:40+00:00
91967,2026-08-05,Yunusobod,2,31941,https://hata.uz/en/listings/object/super-narhda-2-honali-honadon-toza-havo-super-lokatsiya-707-91967,54.9,7,9,1,2026-08-21T23:55:40+00:00
91968,2026-08-05,Yunusobod,3,36731,https://hata.uz/en/listings/object/3-hon-super-samfort-36731ue-arzon-honadon-srochna-uch-kahramon-707-91968,64.6,9,9,1,2026-08-21T23:55:40+00:00
91969,2026-08-05,Yunusobod,1,32226,https://hata.uz/en/listings/object/1-2-xonali-xonadonlar-36-oy-muddatli-tolovga-turkiston-avenue-1080-91969,44.1,5,16,1,2026-08-21T23:55:40+00:00
92074,2026-08-05,Yunusobod,1,45500,https://hata.uz/en/listings/object/yunusabad-3-kvartal-novostroyka-1-1-5-92074,30.0,1,5,1,2026-08-21T23:55:40+00:00
92087,2026-08-05,Yunusobod,1,49500,https://hata.uz/en/listings/object/yunusabad-17-1komn-3-5-33m2-kirp-ne-torts-s-arendatorom-or-r-avtoshkola-92087,33.0,3,5,1,2026-08-21T23:55:40+00:00
92090,2026-08-05,Yunusobod,1,40200,https://hata.uz/en/listings/object/prodayu-kvartiru-v-novostroyke-yunusabad-17-kvartal-tseny-ot-zastroyschika-92090,38.0,11,11,1,2026-08-21T23:55:40+00:00
92116,2026-08-05,Yunusobod,1,49900,https://hata.uz/en/listings/object/hay-tek-kvartira-parkentskiy-srochno-92116,35.0,3,3,1,2026-08-21T23:55:40+00:00
92122,2026-08-05,Yunusobod,2,44000,https://hata.uz/en/listings/object/yunusobod-metro-1-xona-44000-novostroyka-92122,28.0,3,10,1,2026-08-21T23:55:40+00:00
92127,2026-08-05,Yunusobod,2,37953,https://hata.uz/en/listings/object/prodazha-novostroyka-vygodnaya-aktsiya-2-h-komn-37-953-619-92127,64.1,6,9,1,2026-08-21T23:55:40+00:00
92128,2026-08-05,Yunusobod,3,41000,https://hata.uz/en/listings/object/prodaetsya-otlichnaya-dupleks-kvartira-92128,87.0,2,3,1,2026-08-21T23:55:40+00:00
92129,2026-08-05,Yunusobod,3,41000,https://hata.uz/en/listings/object/shoshiling-zhuda-zur-imkoniyatdan-foydalanib-koling-92129,87.0,2,3,1,2026-08-21T23:55:40+00:00
92130,2026-08-05,Yunusobod,2,41000,https://hata.uz/en/listings/object/shoshiling-zhuda-zur-narhda-honadon-harid-kiling-92130,60.0,1,3,1,2026-08-21T23:55:40+00:00
92131,2026-08-05,Yunusobod,1,48500,https://hata.uz/en/listings/object/novostroyka-yunusabod-4kv-1-8-11-38kv-srochnokvartira-92131,38.0,8,11,1,2026-08-21T23:55:40+00:00
92148,2026-08-05,Yunusobod,1,52000,https://hata.uz/en/listings/object/yunusabad-novastroyka-manzara-siti-1-12-13-92148,30.0,12,13,1,2026-08-21T23:55:40+00:00
92154,2026-08-05,Yunusobod,1,52000,https://hata.uz/en/listings/object/prodazha-yunus-abad-11-1-8-10-52000ue-92154,42.0,8,10,1,2026-08-21T23:55:40+00:00
92156,2026-08-05,Yunusobod,2,54000,https://hata.uz/en/listings/object/novostroyka-yunusobod-xon-saroy-92156,54.4,11,17,1,2026-08-21T23:55:40+00:00
92157,2026-08-05,Yunusobod,2,52000,https://hata.uz/en/listings/object/xonsaroy-zorsan-2-xona-sotiladi-92157,54.4,11,17,1,2026-08-21T23:55:40+00:00
92158,2026-08-05,Yunusobod,2,52000,https://hata.uz/en/listings/object/yunusobod-novostroyka-kvartira-honsaroy-92158,54.4,11,17,1,2026-08-21T23:55:40+00:00
92166,2026-08-05,Yunusobod,2,54000,https://hata.uz/en/listings/object/xon-saroy-zorsan-2-xona-sotiladi-92166,54.4,11,17,1,2026-08-21T23:55:40+00:00
92167,2026-08-05,Yunusobod,2,54000,https://hata.uz/en/listings/object/yunusobod-xon-saroy-zorsan-92167,54.4,14,17,1,2026-08-21T23:55:40+00:00
92169,2026-08-05,Yunusobod,2,55000,https://hata.uz/en/listings/object/prodaetsya-yakksaraykiy-92169,55.0,8,9,1,2026-08-21T23:55:40+00:00
92171,2026-08-05,Yunusobod,2,55165,https://hata.uz/en/listings/object/yunusabad-biznes-siti-novostroyka-rassrochka-po-875mln-30-mesyatsev-eh-92171,52.6,14,16,1,2026-08-21T23:55:40+00:00
92174,2026-08-05,Yunusobod,4,51000,https://hata.uz/en/listings/object/shoshiling-parvozda-4-honali-dupleks-honadon-92174,108.0,2,3,1,2026-08-21T23:55:40+00:00
92175,2026-08-05,Yunusobod,1,54500,https://hata.uz/en/listings/object/yunusabod-15kv-1-3-9-srochno-kvartira-novostroyka-92175,38.0,3,9,1,2026-08-21T23:55:40+00:00
92184,2026-08-05,Yunusobod,2,55000,https://hata.uz/en/listings/object/srochno-prodaetsya-yunusobod-13-kv-2-7-11-navastroyka-92184,52.0,7,11,1,2026-08-21T23:55:40+00:00
92190,2026-08-05,Yunusobod,1,55000,https://hata.uz/en/listings/object/prodayu-yunusabad-8-zhk-millenium-korobka-48-kvadratov-92190,48.0,9,9,1,2026-08-21T23:55:40+00:00
92191,2026-08-05,Yunusobod,2,54000,https://hata.uz/en/listings/object/xonsaroy-zorsan-12-etaj-sotiladi-92191,5.0,12,17,1,2026-08-21T23:55:40+00:00
92199,2026-08-05,Yunusobod,1,55000,https://hata.uz/en/listings/object/2h-komnatnaya-v-gotovoy-novostroyke-655m2-v-yunusabadskom-rayone-92199,65.5,15,16,1,2026-08-21T23:55:40+00:00
92202,2026-08-05,Yunusobod,2,53000,https://hata.uz/en/listings/object/srochno-prodaetsya-2-7-11-yunusabad-13-92202,51.0,7,11,1,2026-08-21T23:55:40+00:00
92206,2026-08-05,Yunusobod,1,55000,https://hata.uz/en/listings/object/1-xonalik-uy-sotiladi-92206,43.0,3,7,1,2026-08-21T23:55:40+00:00
92208,2026-08-05,Yunusobod,2,53000,https://hata.uz/en/listings/object/2-h-komnatnaya-v-zhk-high-towen-city-kadastr-skoro-id-3750-92208,39.0,13,17,1,2026-08-21T23:55:40+00:00
92209,2026-08-05,Yunusobod,2,53000,https://hata.uz/en/listings/object/2-h-komnatnaya-v-zhk-high-towen-city-id-3750-92209,39.0,13,17,1,2026-08-21T23:55:40+00:00
92217,2026-08-05,Yunusobod,1,51500,https://hata.uz/en/listings/object/yunusabad-11-novostroyka-4110m2-kadastr-est-92217,41.1,7,11,1,2026-08-21T23:55:40+00:00
92231,2026-08-05,Yunusobod,2,54500,https://hata.uz/en/listings/object/prodazha-yunus-abad-15-1-3-9-54500ue-92231,38.0,3,9,1,2026-08-21T23:55:40+00:00
92255,2026-08-05,Yunusobod,1,54500,https://hata.uz/en/listings/object/prodaetsya-1-komnatnaya-kvartira-na-yunusabad-15-or-r-restoran-bahor-92255,38.0,1,9,1,2026-08-21T23:55:40+00:00
92256,2026-08-05,Yunusobod,1,54500,https://hata.uz/en/listings/object/1-komnatnaya-kvartira-yunusabad-restoran-bahor-1-3-9-92256,38.0,3,9,1,2026-08-21T23:55:40+00:00
92327,2026-08-04,Bektemir,2,55000,https://hata.uz/en/listings/object/kvartira-2h-komnatnaya-92327,62.0,10,16,1,2026-08-21T23:55:40+00:00
92363,2026-08-05,Yunusobod,1,56760,https://hata.uz/en/listings/object/your-new-home-in-tashkent-from-just-1290-ue-m2-92363,44.0,12,12,1,2026-08-21T23:55:40+00:00
92367,2026-08-05,Yunusobod,2,57000,https://hata.uz/en/listings/object/poytaxt-gavhari-2-10-10-s-remontom-38m2-novostroyka-v-tsentre-ts2-92367,38.0,10,10,1,2026-08-21T23:55:40+00:00
92370,2026-08-05,Yunusobod,1,57000,https://hata.uz/en/listings/object/alayski-novostroyka-1v210-10-otlichnaya-lokatsiya-92370,38.0,10,10,1,2026-08-21T23:55:40+00:00
92440,2026-08-05,Yunusobod,1,56760,https://hata.uz/en/listings/object/uy-emas-bu-sizning-kelajagingizni-yorituvchi-investitsiya-92440,44.0,25,25,1,2026-08-21T23:55:40+00:00
92515,2026-08-04,Olmazor,3,60000,https://hata.uz/en/listings/object/olmos-mahalla-uy-sotiladi-16-etazhka-10-etazh-92515,67.0,10,16,1,2026-08-21T23:55:40+00:00
92539,2026-08-05,Shayhontohur,2,59500,https://hata.uz/en/listings/object/kokchada-2-4-5-novostroyka-92539,49.0,4,5,1,2026-08-21T23:55:40+00:00
92566,2026-08-05,Yunusobod,2,64000,https://hata.uz/en/listings/object/srochno-prodam-2-1-10-s-remontom-zhk-manzara-yunusabad-or-n-hi-towen-92566,46.0,1,10,1,2026-08-21T23:55:40+00:00
92582,2026-08-05,Yunusobod,3,66000,https://hata.uz/en/listings/object/yunusabad-13-3-8-8-82m2-novostroyka-92582,82.0,8,8,1,2026-08-21T23:55:40+00:00
92583,2026-08-05,Yunusobod,1,65000,https://hata.uz/en/listings/object/imperial-club-city-alayskiy-ts-2-prodam-srochno-kvartiru-1-11-14-33m2-92583,33.0,11,14,1,2026-08-21T23:55:40+00:00
92594,2026-08-05,Yunusobod,2,67500,https://hata.uz/en/listings/object/yunusabad-14-2-14-16-evro-obst-zhk-hon-saroy-92594,55.0,14,16,1,2026-08-21T23:55:40+00:00
92620,2026-08-05,Yunusobod,2,64000,https://hata.uz/en/listings/object/2h-kom-s-remontom-zhk-manzara-or-n-hi-towen-nb-92620,46.0,1,10,1,2026-08-21T23:55:40+00:00
92648,2026-08-05,Yunusobod,2,63500,https://hata.uz/en/listings/object/prodazha-kvartira-yunusabat-o-r-manzara-city-2-5-9-92648,44.0,5,9,1,2026-08-21T23:55:40+00:00
92655,2026-08-05,Yunusobod,2,68000,https://hata.uz/en/listings/object/tezlik-bn-2xonali-novastroyka-sotiladi-lokatsiya-uchqahramon-2-14-16-92655,64.8,14,16,1,2026-08-21T23:55:40+00:00
92725,2026-08-04,Mirzo Ulugbek,3,68000,https://hata.uz/en/listings/object/novostroyka-zhk-olimp-3-komnatnaya-9-etazh-932m2-monolit-korobka-92725,93.2,9,12,1,2026-08-21T23:55:40+00:00
92764,2026-08-05,Yunusobod,1,71400,https://hata.uz/en/listings/object/novostroyka-na-yunusabade-14-1pered-v-2-92764,46.0,7,9,1,2026-08-21T23:55:40+00:00
92769,2026-08-05,Yunusobod,2,75000,https://hata.uz/en/listings/object/imperial-club-city-vid-na-dvor-37m2-2-12-13-92769,37.0,12,13,1,2026-08-21T23:55:40+00:00
92770,2026-08-05,Yunusobod,2,75000,https://hata.uz/en/listings/object/shayxontoxur-tumani-samarqand-darvaza-uch-lolada-2-2-12-kvartira-sotil-92770,56.0,2,12,1,2026-08-21T23:55:40+00:00
92789,2026-08-05,Yunusobod,2,69500,https://hata.uz/en/listings/object/yunusabad-11-2-4-9-novostroyka-orientir-megaplanet-92789,41.0,4,9,1,2026-08-21T23:55:40+00:00
92790,2026-08-05,Yunusobod,2,69500,https://hata.uz/en/listings/object/yunusabad-11-2-2-9-orientir-megaplanet-92790,41.0,2,11,1,2026-08-21T23:55:40+00:00
92797,2026-08-05,Yunusobod,2,72500,https://hata.uz/en/listings/object/prodaetsya-kvartira-ulitsa-chinabad-2-9-11-v-novostroyke-s-evro-remontom-92797,50.0,9,11,1,2026-08-21T23:55:40+00:00
92801,2026-08-05,Yunusobod,2,73000,https://hata.uz/en/listings/object/zhk-euro-house-2-komnatnaya-46-m2-yunusabad-tts-high-town-92801,46.0,7,10,1,2026-08-21T23:55:40+00:00
92803,2026-08-05,Yunusobod,1,69000,https://hata.uz/en/listings/object/prodaetsya-kvartira-v-novostroyke-92803,39.84,7,7,1,2026-08-21T23:55:40+00:00
92804,2026-08-05,Yunusobod,2,72000,https://hata.uz/en/listings/object/super-start-dlya-vashego-remonta-zhk-parlament-2-15-16-64m2-or-yunusabad-92804,64.0,15,16,1,2026-08-21T23:55:40+00:00
92806,2026-08-05,Yunusobod,1,72000,https://hata.uz/en/listings/object/prodaetsya-1v2-kom-kvartira-zhk-muhtasham-or-r-finansinstitut-46m2-92806,46.0,1,5,1,2026-08-21T23:55:40+00:00
92823,2026-08-05,Yunusobod,2,72000,https://hata.uz/en/listings/object/yunusabad-posolstvo-ssha-zhk-parlament-2-komnatnaya-64m2-korobka-92823,64.0,15,16,1,2026-08-21T23:55:40+00:00
92844,2026-08-05,Yunusobod,2,72000,https://hata.uz/en/listings/object/super-start-kvartira-v-parlament-2-kom-korobka-64m-or-posolstvo-ssha-92844,64.0,15,16,1,2026-08-21T23:55:40+00:00
92846,2026-08-05,Yunusobod,2,71000,https://hata.uz/en/listings/object/prodaetsya-2h-kom-novostroyka-yunuabad-chinabad-92846,46.0,7,10,1,2026-08-21T23:55:40+00:00
92851,2026-08-05,Yunusobod,2,69500,https://hata.uz/en/listings/object/ikat-2-komn-s-evro-remontom-po-luchshey-tsene-yunusabada-metro-92851,53.0,9,11,1,2026-08-21T23:55:40+00:00
92860,2026-08-05,Yunusobod,2,75000,https://hata.uz/en/listings/object/sotiladi-badamzar-2-kom-kvartira-92860,54.0,7,10,1,2026-08-21T23:55:40+00:00
92865,2026-08-05,Yunusobod,2,72000,https://hata.uz/en/listings/object/srochno-prodaetsya-yunusobod-14-kv-2-7-9-navastroyka-92865,46.0,7,9,1,2026-08-21T23:55:40+00:00
92866,2026-08-05,Yunusobod,2,71500,https://hata.uz/en/listings/object/novostroyka-na-yunusabad-14-2-7-9-studiya-avtorskiy-remort-92866,45.88,7,9,1,2026-08-21T23:55:40+00:00
92886,2026-08-05,Yunusobod,2,73000,https://hata.uz/en/listings/object/yunusobod-15kv-2-7-9-sotiladi-92886,50.0,7,9,1,2026-08-21T23:55:40+00:00
92892,2026-08-05,Yunusobod,2,72500,https://hata.uz/en/listings/object/prodaetsya-shikarnaya-2-komnatnaya-kvartira-novostroyka-evrohaus-92892,46.0,7,10,1,2026-08-21T23:55:40+00:00
92910,2026-08-05,Yunusobod,3,74000,https://hata.uz/en/listings/object/yuunusabad-15-kvartal-92910,68.0,2,4,1,2026-08-21T23:55:40+00:00
92997,2026-08-05,Yunusobod,2,77900,https://hata.uz/en/listings/object/prodam-kvartira-v-yunusabadskom-2h-komnat-ul-usta-shirin-nrg-jomiy-92997,43.0,9,12,1,2026-08-21T23:55:40+00:00
93017,2026-08-05,Yunusobod,3,78500,https://hata.uz/en/listings/object/srochno-prodaetsya-yunusobod-6-kv-3-2-4-ipoteka-mozhno-93017,72.0,2,4,1,2026-08-21T23:55:40+00:00
93023,2026-08-05,Yunusobod,2,79500,https://hata.uz/en/listings/object/a43-yunusobod-tumani-14kvartil-2-4-9-navastryoka-93023,52.0,4,9,1,2026-08-21T23:55:40+00:00
93024,2026-08-05,Yunusobod,3,78500,https://hata.uz/en/listings/object/3k-6-8-et-korobka-8638-m2-u-metro-shahristan-i-voennogo-suda-93024,86.38,6,8,1,2026-08-21T23:55:40+00:00
93025,2026-08-05,Yunusobod,2,77000,https://hata.uz/en/listings/object/2h-komnatnaya-kvartira-novostroyka-yunusobad-13-kvartal-93025,50.0,9,11,1,2026-08-21T23:55:40+00:00
93026,2026-08-05,Yunusobod,2,78000,https://hata.uz/en/listings/object/srochno-kvartira-s-evro-remontom-v-yunusabade-2-4-9-51m2-or-14-kvartal-93026,51.0,4,9,1,2026-08-21T23:55:40+00:00
93027,2026-08-05,Yunusobod,2,79500,https://hata.uz/en/listings/object/2-komnatnaya-61-m2-terrasa-5-8-etazh-yunusabad-zhk-pandora-93027,86.0,5,8,1,2026-08-21T23:55:40+00:00
93036,2026-08-05,Yunusobod,2,79300,https://hata.uz/en/listings/object/kvartira-prodaetsya-2-3-26-na-zhk-venetsiya-93036,61.0,3,26,1,2026-08-21T23:55:40+00:00
93044,2026-08-05,Yunusobod,2,78200,https://hata.uz/en/listings/object/yunusabad-14-2-4-9-evroremont-obst-or-samara-93044,52.0,4,9,1,2026-08-21T23:55:40+00:00
93064,2026-08-05,Yunusobod,2,78000,https://hata.uz/en/listings/object/novostroyka-yunusabod-14kv-2-4-9-evrokvartira-53kv-93064,52.0,4,9,1,2026-08-21T23:55:40+00:00
93067,2026-08-05,Yunusobod,3,78500,https://hata.uz/en/listings/object/3-komn-86m2-korobka-6-8-et-yunusabad-2-metro-shahristan-93067,86.38,6,8,1,2026-08-21T23:55:40+00:00
93068,2026-08-05,Yunusobod,2,77000,https://hata.uz/en/listings/object/shahristanskaya-zhk-kamal-construction-2-4-9-haytek-93068,52.0,4,9,1,2026-08-21T23:55:40+00:00
93081,2026-08-05,Yunusobod,3,82000,https://hata.uz/en/listings/object/yunusobod-11-kvartal-3-hona-7407-m2-kadastr-bor-93081,74.07,3,10,1,2026-08-21T23:55:40+00:00
93088,2026-08-05,Yunusobod,3,85000,https://hata.uz/en/listings/object/yunusobod-11-kvartal-3-hona-7383-m2-kadastr-bor-93088,73.83,6,10,1,2026-08-21T23:55:40+00:00
93106,2026-08-05,Yunusobod,2,87000,https://hata.uz/en/listings/object/prodaetsya-2-h-komnatnaya-kvartira-v-zhk-imperial-club-city-93106,47.0,6,13,1,2026-08-21T23:55:40+00:00
93107,2026-08-05,Yunusobod,2,83000,https://hata.uz/en/listings/object/yunusabad-9-novostroyka-2-5-9-evro-remont-pod-klyuch-93107,56.0,5,9,1,2026-08-21T23:55:40+00:00
93113,2026-08-05,Yunusobod,3,87500,https://hata.uz/en/listings/object/yunusabad-18-3-6-8-novostroyka-orientir-perekrestok-sayram-93113,80.0,6,8,1,2026-08-21T23:55:40+00:00
93115,2026-08-05,Yunusobod,2,82500,https://hata.uz/en/listings/object/yunusabad-14-2-1-4-orientir-korzinka-93115,58.0,1,4,1,2026-08-21T23:55:40+00:00
93124,2026-08-05,Yunusobod,3,85000,https://hata.uz/en/listings/object/ts-5-3h-9-9-74m2-galer-panel-remont-sred-or-r-monument-muzhestva-93124,74.0,9,9,1,2026-08-21T23:55:40+00:00
93125,2026-08-05,Yunusobod,2,86000,https://hata.uz/en/listings/object/zhk-diplomat-ot-hon-saroy-2v3-6-16-55m2-25m2-or-r-posolstvo-ssha-93125,80.0,6,16,1,2026-08-21T23:55:40+00:00
93128,2026-08-05,Yunusobod,3,85000,https://hata.uz/en/listings/object/vygodnoe-vlozhenie-kvartira-s-arendatorami-metro-turkistan-id008-93128,50.0,1,4,1,2026-08-21T23:55:40+00:00
93137,2026-08-05,Yunusobod,2,82500,https://hata.uz/en/listings/object/yunusabad-9-2-4-9-evro-novostr-zhk-komfort-haus-93137,56.0,4,9,1,2026-08-21T23:55:40+00:00
93144,2026-08-05,Yunusobod,3,84000,https://hata.uz/en/listings/object/prodaetsya-kvartira-zhk-modern-stroy-3-komnatnaya-93144,87.0,9,14,1,2026-08-21T23:55:40+00:00
93147,2026-08-05,Yunusobod,3,87000,https://hata.uz/en/listings/object/yunusabad-19-novostroyka-3-7-11-honsaroy-93147,66.0,7,11,1,2026-08-21T23:55:40+00:00
93159,2026-08-05,Yunusobod,3,92620,https://hata.uz/en/listings/object/yunusobod-11-kvartal-3-hona-8420-m2-kadastr-bor-93159,84.2,9,10,1,2026-08-21T23:55:40+00:00
93162,2026-08-05,Yunusobod,2,90000,https://hata.uz/en/listings/object/holimdzhan-novostroyka-2-6-9-poytaht-gavhari-58m2-93162,58.0,6,9,1,2026-08-21T23:55:40+00:00
93168,2026-08-05,Yunusobod,2,90000,https://hata.uz/en/listings/object/zhk-parlament-yun-6-kvartal-2h-komnatnaya-vse-razdelno-novyy-remont-93168,62.0,7,16,1,2026-08-21T23:55:40+00:00
93172,2026-08-05,Yunusobod,3,89900,https://hata.uz/en/listings/object/3h-kom-kvartira-novostroyka-zhk-hon-saroy-3-7-11-93172,66.0,7,11,1,2026-08-21T23:55:40+00:00
93173,2026-08-05,Yunusobod,3,92500,https://hata.uz/en/listings/object/yunusabad-4-34-3-4-kirpich-evroremont-or-sezam-76kv-93173,76.0,3,4,1,2026-08-21T23:55:40+00:00
93189,2026-08-05,Yunusobod,2,89000,https://hata.uz/en/listings/object/honsaroy-zh-k-parlament-2h-komn-9-16-zhilaya-55-10m2-terrasa-93189,65.0,2,16,1,2026-08-21T23:55:40+00:00
93201,2026-08-05,Yunusobod,2,91500,https://hata.uz/en/listings/object/yunusabad-6-2-14-16-evro-obst-zhk-parlament-93201,62.0,14,16,1,2026-08-21T23:55:40+00:00
93203,2026-08-05,Yunusobod,2,90000,https://hata.uz/en/listings/object/zhk-poytaxt-gavhari-na-ulabdulla-kodyriy-93203,58.0,6,9,1,2026-08-21T23:55:40+00:00
93211,2026-08-05,Yunusobod,2,90000,https://hata.uz/en/listings/object/2-h-komnatnaya-v-rayone-alayskogo-v-zhk-poytaxt-gavhari-id-3765-93211,58.0,6,9,1,2026-08-21T23:55:40+00:00
93212,2026-08-05,Yunusobod,2,90000,https://hata.uz/en/listings/object/2-h-komnatnaya-v-zhk-poytaxt-gavhari-srednee-sostoyanie-id-3765-93212,58.0,6,9,1,2026-08-21T23:55:40+00:00
93214,2026-08-05,Yunusobod,3,92000,https://hata.uz/en/listings/object/srochno-prodaetsya-yunusobod-9-kv-2-34-5-bankovskoy-dom-93214,71.0,4,5,1,2026-08-21T23:55:40+00:00
93215,2026-08-05,Yunusobod,2,90000,https://hata.uz/en/listings/object/2h-kom-kvartira-zhk-hon-saroy-parlament-93215,62.0,7,16,1,2026-08-21T23:55:40+00:00
93216,2026-08-05,Yunusobod,2,90000,https://hata.uz/en/listings/object/shikarnaya-2h-kom-kv-v-novostroyke-parlament-93216,62.0,7,16,1,2026-08-21T23:55:40+00:00
93219,2026-08-05,Yunusobod,2,90000,https://hata.uz/en/listings/object/srochno-zhk-poytaxt-gavhari-2-6-9-58m2or-r-alayskiy-93219,58.0,6,9,1,2026-08-21T23:55:40+00:00
93221,2026-08-05,Yunusobod,2,90000,https://hata.uz/en/listings/object/ts2-alayskiy-novostroyka-2-6-9-poytaht-gavhari-58m2-93221,58.0,6,9,1,2026-08-21T23:55:40+00:00
93223,2026-08-05,Yunusobod,3,93000,https://hata.uz/en/listings/object/srochno-yunus-obod-9-3-6-9-w108-93223,105.0,6,9,1,2026-08-21T23:55:40+00:00
93233,2026-08-05,Yunusobod,2,90000,https://hata.uz/en/listings/object/yunusabad-6-2-7-16-evro-obst-zhk-parlament-93233,62.0,7,16,1,2026-08-21T23:55:40+00:00
93234,2026-08-05,Yunusobod,2,90000,https://hata.uz/en/listings/object/poytaxt-gavhari-prodaetsya-2-komnatnaya-kvartira-ulakadyriy-alayskiy-93234,58.0,6,9,1,2026-08-21T23:55:40+00:00
93243,2026-08-05,Yunusobod,3,92000,https://hata.uz/en/listings/object/evro-remont-yu-abad-11-3-9-10-novostroyka-zhk-komfort-haus-93243,82.0,9,10,1,2026-08-21T23:55:40+00:00
93260,2026-08-05,Yunusobod,3,90000,https://hata.uz/en/listings/object/srochno-3h-kom-kvartira-yunusobod-7-kvartal-novostroyka-3-2-6-93260,85.0,2,6,1,2026-08-21T23:55:40+00:00
93311,2026-08-05,Yunusobod,2,88365,https://hata.uz/en/listings/object/27-qavatli-uydan-arzon-2-xonali-kvartira-5-qavat-1290-ue-dan-93311,68.5,5,27,1,2026-08-21T23:55:40+00:00
93359,2026-08-05,Yakkasaroy,2,89999,https://hata.uz/en/listings/object/prodaetsya-zhk-new-port-one-house-yakkasaraskiy-rayon-93359,55.88,3,19,1,2026-08-21T23:55:40+00:00
93383,2026-08-04,Mirzo Ulugbek,3,89000,https://hata.uz/en/listings/object/prodam-kvartiru-v-novostroykah-mulugbekskom-rayone-93383,74.0,8,9,1,2026-08-21T23:55:40+00:00
93389,2026-08-04,Mirzo Ulugbek,3,92000,https://hata.uz/en/listings/object/kvartira-sotiladi-93389,74.0,4,9,1,2026-08-21T23:55:40+00:00
93398,2026-08-05,Yunusobod,2,99000,https://hata.uz/en/listings/object/zhk-kazahstan-ts-6-mminor-2-komn-5-10-59-m2-korobka-zakrytyy-dvor-93398,59.0,5,10,1,2026-08-21T23:55:40+00:00
93410,2026-08-05,Yunusobod,3,100000,https://hata.uz/en/listings/object/yunusobod-15-naprotiv-metro-turkistan-93410,88.0,3,6,1,2026-08-21T23:55:40+00:00
93412,2026-08-05,Yunusobod,2,94000,https://hata.uz/en/listings/object/yunusabad-11-kvartal-novastroyka-2-1-10-93412,58.0,1,10,1,2026-08-21T23:55:40+00:00
93424,2026-08-05,Yunusobod,3,95000,https://hata.uz/en/listings/object/prodaetsya-kvartira-vozle-megoplaneta-3x-komnatanaya-kvartira-id10-93424,90.0,5,9,1,2026-08-21T23:55:40+00:00
93449,2026-08-05,Yunusobod,2,95000,https://hata.uz/en/listings/object/srochna-prodaetsya-komfortnaya-kvartira-zhk-labzak-yunusabad-2-8-9-68-m2-93449,68.0,8,9,1,2026-08-21T23:55:40+00:00
